inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
"InChI=1S/C10H19N5O/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",0.47498947,2.195444613,3.917032585,2.875530378,3.074861608,3.103730377,2.947092188,4.048677267,2.370259757,3.109086087,2.597433481,3.16165526,3.307068333,2.820640536,3.132470626,3.064436226,3.311195603,3.089007241,3.321370297,2.815854376,3.470055362,3.187527469,4.019799134,3.07250599,3.446407219,2.95660419,3.500718252,3.01209221,4.119738382,3.046555544,2.78682248,3.035805114,3.234047863,3.067511258,2.812218563,2.598041497,3.577094663,2.65865321,3.539151443,2.879284683,2.888433497,3.286168989,3.058310487,3.009528548,2.803241033,3.208736,2.93710863,3.085588786,3.142298728,3.392094719
"InChI=1S/C10H19N5S/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",0.484020323,2.097281679,3.955739314,2.666831754,3.430266935,3.157151352,2.810069567,3.930095386,2.418482178,3.107164949,2.619253537,3.183246024,3.373166296,2.84135059,3.111968624,3.037479505,3.204546438,3.15963653,3.359858329,2.80725029,3.484447709,3.229752356,4.034902922,3.027527475,3.459404548,2.862290752,3.462928317,3.042853117,4.098965275,3.029547209,2.899249918,3.046417556,3.244326431,3.151151465,2.806330905,2.595460603,3.568615399,2.607334432,3.63403824,2.811786834,2.886890879,3.429232159,3.135542499,3.024935104,2.860112814,3.230574859,2.936243076,3.160195182,2.981458267,3.350565592
"InChI=1S/C7H5Cl2FN2O3/c8-3-5(11)4(9)7(12-6(3)10)15-1-2(13)14/h1H2,(H2,11,12)(H,13,14)",0.353869233,2.43432788,3.402941406,3.164471993,2.975297501,2.849112455,2.913483729,3.231689073,3.009701208,2.956734999,3.11452606,3.230349834,3.368572686,3.009674791,3.222430192,2.978609276,3.246458202,2.976621579,3.097937026,3.218091671,3.37946852,3.109601562,3.163602501,3.230983226,3.494045477,2.911647986,3.143155506,2.947103562,3.39983823,3.081971357,3.01112598,2.99901157,3.193942757,3.235730776,3.05307174,3.13906841,3.024841516,3.322274437,3.096466635,3.295947178,3.219386297,2.928768729,3.14775655,3.137840443,3.190382593,2.997451705,3.143690257,3.163334311,3.305079381,2.942079892
"InChI=1S/C15H21NO4/c1-10-7-6-8-11(2)14(10)16(13(17)9-19-4)12(3)15(18)20-5/h6-8,12H,9H2,1-5H3",0.629269513,2.357260644,3.329426076,3.193196395,3.085882543,2.95400323,3.168153827,2.995298598,2.898507759,2.915809126,3.284423318,2.970333424,3.102964787,2.919954619,3.426066374,2.971062058,3.412278526,3.121988065,3.10380991,3.14335131,3.33160503,3.00685054,3.03324238,3.567406693,3.474682573,3.152028415,3.357410484,2.855353541,3.462662925,3.23519395,3.032255429,2.906699838,3.241626557,3.146742786,3.315181239,3.029571201,3.095765531,3.355199358,3.041302132,3.091638546,3.222087378,3.10322235,3.059168926,3.191119956,3.21515347,3.030352653,3.147869876,3.134773444,3.164365913,2.977001509
"InChI=1S/C12H16N2O3/c1-3-13-11(15)9(2)17-12(16)14-10-7-5-4-6-8-10/h4-9H,3H2,1-2H3,(H,13,15)(H,14,16)",0.424107504,2.299597291,3.40331345,3.125866859,3.051120421,2.895828636,3.230396043,3.114486873,2.961604258,2.952027711,3.178114469,2.86709437,3.2915113,2.902370861,3.210475582,2.7973494,3.275368173,3.102739444,3.103955643,3.096002915,3.291818493,3.230719007,3.0711191,3.263851488,3.481748706,2.899754098,3.194120327,3.0119543,3.398324182,3.06620621,3.130178643,2.894799564,3.215745993,3.288143495,3.01535447,3.052854684,3.137270276,3.229446467,3.155310683,3.199881992,3.290170116,3.079806944,3.14997733,3.177438985,3.051171987,3.21735384,3.339544966,3.031314897,3.215508493,3.171033504
"InChI=1S/C12H14ClNO2/c1-12(2)8-16-14(11(12)15)7-9-5-3-4-6-10(9)13/h3-6H,7-8H2,1-2H3",0.49254444,2.61181163,3.668160019,3.319151684,3.141026799,2.891267686,2.931838095,2.973167403,2.983160462,3.165751166,3.014070239,2.879506172,3.118791493,2.818979749,3.294407725,3.023179967,3.226180422,3.120422137,3.147559703,3.18441564,2.98498203,3.036996623,2.865661885,3.190904379,3.187878819,3.111367129,3.023460257,3.038888707,3.225413846,3.187446138,3.521077999,3.360935462,3.110748925,3.276523235,3.37252094,2.95185188,3.001114517,3.194156563,3.139577582,3.24937384,3.134392516,3.060387271,3.083015381,3.019854804,3.2026053,3.147140186,3.219703191,3.172318107,3.276982057,3.142609992
"InChI=1S/C16H16N2O4/c1-2-21-15(19)18-13-9-6-10-14(11-13)22-16(20)17-12-7-4-3-5-8-12/h3-11H,2H2,1H3,(H,17,20)(H,18,19)",0.596381467,2.94544588,3.468966657,3.083817943,3.059910966,2.940041059,3.124695128,3.01286006,3.038581608,3.134304991,2.833962461,3.037331164,2.725981299,2.517421827,3.270565009,2.808486606,3.255493421,3.135667672,3.089167368,3.050235395,3.030343125,3.182290619,2.810288822,3.2098802,3.406848204,2.900845898,2.928248387,3.067903152,3.138093184,3.039209699,2.917129844,3.516344234,3.332409641,2.770873548,3.106968514,3.05165718,3.372717374,3.197583283,3.293081821,3.376484574,3.128434833,3.120812006,3.217460544,3.141786432,2.970722278,3.428310341,3.30127533,2.862584892,3.079626766,3.223205314
"InChI=1S/C15H12F3NO4/c1-9(14(20)21)22-11-3-5-12(6-4-11)23-13-7-2-10(8-19-13)15(16,17)18/h2-9H,1H3,(H,20,21)",0.491717489,3.350696453,3.267816169,3.068393903,3.019989205,2.862679792,2.904266395,3.052893242,3.139845536,2.93232137,2.884350891,3.257796904,2.754265999,2.885456506,3.323900106,3.048422555,3.20178185,2.962621984,3.159591262,3.269529067,2.937298818,3.122186138,2.779568392,3.396575551,3.477918925,3.039736645,2.757768084,2.954875302,3.055542718,2.991974271,2.769390905,3.650359026,3.375420465,2.867717739,3.018403822,3.279856634,3.257675482,3.085276247,3.019518866,3.146587213,3.257050616,2.910439194,3.266277505,3.031674418,3.053615427,3.218567258,3.05127743,3.195495421,2.894770461,3.595219622
"InChI=1S/C14H15N3/c1-10-9-13(11-7-8-11)17-14(15-10)16-12-5-3-2-4-6-12/h2-6,9,11H,7-8H2,1H3,(H,15,16,17)",0.562595015,2.890572356,4.602565236,3.061645618,2.901295522,3.255123301,2.437018098,3.879179033,3.286013087,3.141860192,2.63291391,3.238643516,3.11396233,2.833310242,3.033718276,3.048081442,3.228629617,3.400259178,3.551781559,2.992290018,2.90658829,3.372793444,3.122000371,3.003110908,2.981952187,3.071085677,3.100155959,3.103869737,3.566184352,3.100420621,3.250075624,2.855347447,2.967043062,3.152248832,3.261272104,2.921153081,3.411155519,3.652346158,3.308668752,3.257419886,3.394255445,2.941005745,3.542951067,2.876887791,3.089237404,2.992272579,2.647483467,3.220220697,3.044533101,2.91440753
"InChI=1S/C11H12O5/c12-7-3-6(11(15)16)4-8(13)9(7)10(14)5-1-2-5/h5-6,14H,1-4H2,(H,15,16)",0.493245603,2.704067166,3.28491995,3.312670763,3.095021813,2.723588051,2.896452065,3.140972646,3.08900299,3.290672887,3.111730261,2.651377752,3.21573304,2.850892982,3.061639115,3.084786522,2.968149812,3.236772997,3.207701342,3.283974439,3.048494827,3.095130715,2.781992444,3.183037998,3.108748615,3.213967201,2.923434888,3.025653488,3.271082773,3.136972864,3.466272333,3.370741829,3.13523552,3.392729171,3.210455464,2.970018374,2.846980714,2.78011973,3.147906301,3.575655627,3.205278568,3.112259773,2.848316237,3.030525201,3.128556942,2.946788443,3.000720221,3.383045782,3.199485702,3.17927147
"InChI=1S/C13H16O5/c1-2-18-13(17)8-5-9(14)11(10(15)6-8)12(16)7-3-4-7/h7-8,16H,2-6H2,1H3",0.489687131,2.807443835,3.199267873,3.310834017,3.117639974,2.857370069,2.952826317,3.192623212,3.017933671,3.274951349,3.184133191,2.662565682,3.169822763,2.81456293,3.031721036,2.963395141,3.059914605,3.121766848,3.213834077,3.323379396,2.99215111,3.103180191,2.733859238,3.267110587,3.195297141,3.33603014,3.033476257,2.975097843,3.298567339,3.183667642,3.455827422,3.354004352,3.152935219,3.317260295,3.199766403,3.001620685,2.927295525,2.696473174,3.218280793,3.550536214,3.253312535,3.059156398,2.963464188,3.033321093,3.183785444,3.038459868,3.065969033,3.454798389,3.310241913,3.164622835
"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3",0.458303207,3.319311594,3.286576222,2.974838506,3.103542412,2.832783044,3.169759379,2.886199111,3.100334988,2.919734448,2.928892675,3.126034034,2.460109187,2.67337643,3.346532307,3.00572856,3.255346222,3.054356842,3.203531531,3.253872842,3.190831783,3.184018567,2.703714858,3.520867746,3.18655129,3.006146978,3.108264836,3.144892383,3.09228933,3.211659714,3.25204057,3.437646354,3.321410523,2.628921345,3.326893047,3.38937435,3.511778173,3.098851833,3.127605931,3.18934804,3.062469402,2.875640733,3.113638201,3.154645984,3.063557889,3.227090022,3.074244129,3.087090021,3.142041351,3.35307488
"InChI=1S/C8H10N2O4S/c1-14-8(11)10-15(12,13)7-4-2-6(9)3-5-7/h2-5H,9H2,1H3,(H,10,11)",0.346223775,2.217490332,3.378663456,2.975552953,3.376353036,2.967909081,3.076585891,3.043872785,2.962152155,3.022384275,3.160957306,3.185789333,3.207782338,2.737546743,3.310266808,2.881867611,3.249808784,3.159906774,3.038601304,3.058501835,3.449988385,3.070543952,3.179492213,3.326318866,3.502924129,2.941704635,3.039659433,3.046492621,3.047126304,3.219094092,3.167684907,2.98547971,3.050758436,3.831501297,3.320706134,3.24535523,3.413366321,3.148516998,3.203519475,3.12810298,3.111952949,3.078478593,3.118479473,3.156150586,3.155532618,3.142331939,3.136338614,3.20422976,3.071694188,2.997653745
"InChI=1S/C9H17N5O/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",0.467673422,2.187796717,3.905786036,2.9001831,3.08824949,3.132587696,2.991060879,4.027875244,2.355788953,3.092323011,2.62744469,3.187258631,3.263536097,2.831221413,3.061603982,2.983861486,3.315268458,3.078700502,3.256639799,2.860246386,3.470054708,3.24931322,3.97649613,3.031061432,3.501408973,3.001456675,3.53194042,2.976689434,4.086462528,3.05641619,2.82244776,3.019302051,3.259339552,3.059364828,2.784365893,2.614784446,3.556885732,2.625421916,3.581615246,2.901457967,2.897223203,3.276976908,3.133996612,3.011484773,2.803664742,3.261892229,3.018924972,3.071676561,3.186107626,3.347167364
"InChI=1S/C9H10Cl2N2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",0.330864652,2.230669401,3.517160355,3.111738838,3.123565362,2.903520556,3.162614277,3.212925589,2.920925537,2.976324072,3.054228471,3.032114033,3.185184258,2.882544033,3.248765503,3.000094755,3.253889201,3.104386352,3.127435593,3.100670532,3.411601794,3.138491046,3.247114876,3.324915736,3.42145505,2.998304237,3.16730227,2.983536097,3.412232542,3.131715672,3.042687512,2.948061179,3.151944769,3.365165373,3.168638043,3.028601969,3.171274368,3.27136703,3.124188731,3.118836959,3.116300272,3.054508893,3.03765065,3.083887923,3.078752051,3.086576916,3.095404102,3.064813702,3.191050607,3.053697362
"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",0.347866054,2.07813402,3.670524892,3.108855102,3.111667666,2.795314262,3.168569989,3.250897983,2.86378981,2.876765674,3.178285915,2.958594053,3.528341527,3.167138104,3.188935812,3.035206493,3.194394407,2.995726523,3.129589409,3.149012007,3.389252562,3.093897302,3.43385601,3.294733033,3.001436431,3.315545014,3.330842935,3.206247351,3.058549281,3.200999791,2.888689572,2.989037135,3.132793967,2.986552685,3.236889555,2.919957872,3.160660895,3.17473378,3.21660444,2.992679964,3.020125094,3.258989679,3.211621906,3.041792215,3.191713063,3.128031944,2.895489613,3.041319423,2.995301332,3.080155943
"InChI=1S/C12H6F2N2O2/c13-12(14)17-10-3-1-2-8(11(10)18-12)9-6-16-5-7(9)4-15/h1-3,5-6,16H",0.429212785,3.608772452,3.908740176,3.210443797,3.086592788,2.680639261,2.552998239,3.109100761,3.363816435,3.43343131,3.032972276,3.359525254,2.919447553,3.47072963,3.171732702,3.149940708,3.192790911,2.776159983,3.09862848,3.210035326,2.722654186,3.106796274,2.839214912,3.224014298,3.245866793,3.252343492,3.153212018,2.986123038,3.441283587,3.168152273,2.985848072,3.000233539,3.081925518,3.453206801,3.324600188,3.258532103,3.162475408,3.279124089,3.283240797,3.090641198,3.36700319,3.179017275,3.200204356,2.970348953,3.159161787,3.306825512,3.304553389,3.070535665,3.406291128,3.21643103
"InChI=1S/C15H16O2/c1-15(2,11-3-7-13(16)8-4-11)12-5-9-14(17)10-6-12/h3-10,16-17H,1-2H3",0.370145406,2.886535134,3.722985879,2.978739208,3.037262829,2.586230489,3.197147465,2.732949159,3.230826914,2.868677327,3.025756715,2.817065813,2.963640132,2.8771999,3.12142069,3.083081186,3.125826851,3.30349161,3.12690302,3.157557229,3.135014073,2.864795761,3.104913644,3.202740754,3.180007898,3.447383899,2.687528919,2.839336409,3.320101687,3.002130387,3.611317986,3.40464659,3.100704282,3.208198545,3.093655017,2.972623484,3.113622174,3.438805754,3.172578668,3.140611869,3.154890086,3.080855939,3.238252213,2.984502745,3.252869437,3.129850342,3.058023391,3.206203082,3.139323373,3.317818365
"InChI=1S/C6H5N3/c1-2-4-6-5(3-1)7-9-8-6/h1-4H,(H,7,8,9)",0.273365714,2.628785864,3.991144223,3.243469858,3.044010954,2.683434905,2.604458984,3.029953349,3.2894953,3.477681214,3.020911868,3.186341673,3.449020239,3.587905893,3.257747062,2.990761028,3.18730294,2.684906572,2.854725401,3.126671743,2.93989259,2.975187957,3.159550866,3.080968068,2.843628976,3.389253747,3.138215275,3.314394975,2.73863652,3.250515212,3.214700404,3.457213648,3.153167321,3.18846873,3.119739734,3.122068196,3.078658441,3.002443833,3.183424883,3.069186132,3.132565337,3.055268221,3.206370026,3.050901295,3.162877486,3.268318501,3.234124355,3.087826328,3.144272666,3.234679515
"InChI=1S/C7H7N3/c1-5-2-3-6-7(4-5)9-10-8-6/h2-4H,1H3,(H,8,9,10)",0.281736831,2.657932342,3.98790112,3.23158015,3.04674012,2.679685551,2.607246298,3.02183306,3.290094577,3.455978997,3.031497204,3.180351261,3.403799068,3.59260018,3.250850614,3.013173333,3.187097379,2.6800872,2.865096979,3.132001153,2.974811815,2.95324105,3.202100077,3.097547016,2.850488051,3.419233455,3.126546404,3.290166931,2.755305634,3.239792923,3.221375666,3.465333334,3.155603792,3.165613731,3.124804787,3.121419538,3.096341711,3.047363192,3.185701386,3.082812049,3.126303994,3.085903279,3.195267644,3.065369225,3.188317704,3.275403334,3.252319404,3.097504628,3.167246586,3.21652592
"InChI=1S/C16H21NO2/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16/h3-9,12,14,17-18H,10-11H2,1-2H3",0.424315381,3.183661231,3.556001305,3.020586712,3.00887413,2.593607775,2.831171688,2.770927045,3.088873526,3.323875945,3.066368946,2.999649706,2.872063812,3.282485087,3.281571928,3.090425202,3.359116333,2.965750595,3.005335026,3.162127238,2.845255473,3.002092625,2.849967338,3.326192139,3.204073774,3.359808443,3.112279766,3.054667139,3.369209825,3.331583054,3.268430787,3.497173289,3.226217797,3.479991483,2.930698858,3.043793917,3.031247762,3.20046551,3.056267607,2.904339323,3.310936357,2.925028927,3.24312078,3.060673394,3.206806323,3.351023455,3.207205331,2.848465912,3.051372616,3.216396246
"InChI=1S/C10H10N4O2S/c11-8-2-4-9(5-3-8)17(15,16)14-10-12-6-1-7-13-10/h1-7H,11H2,(H,12,13,14)",0.446061099,2.479355376,4.031982736,2.955958059,3.2700026,3.067489351,2.567353784,3.331417425,3.014495168,3.253933352,2.727747145,3.44989933,3.154124661,2.613321984,3.276093538,2.846472399,3.29605455,3.134633878,3.104853976,2.899059683,3.127577329,2.993587115,3.299054649,3.008106079,3.286766608,3.027800618,2.928682219,3.130421932,3.080841733,3.275032779,3.493878112,3.442363758,3.024402617,3.589299452,3.258810802,3.056426333,3.53439063,3.217297495,3.265517289,3.210856222,3.071950307,2.854617626,3.346280821,3.034177199,3.231685354,3.078942488,2.846451942,3.379481748,2.98162523,2.981569732
"InChI=1S/C12H14N4O2S/c1-8-7-9(2)15-12(14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)",0.496723727,2.505557688,4.139348681,2.907810281,3.221350013,3.181368634,2.480947531,3.495090463,3.047679202,3.177521632,2.718508075,3.451158567,3.111413926,2.613258838,3.243058984,2.876923895,3.303955882,3.165918639,3.199130849,2.906916091,3.183007769,3.021288822,3.312139266,3.08458122,3.25099509,3.068374916,2.914195866,3.124279063,3.093270888,3.272515368,3.517073088,3.46255473,3.039631218,3.58063405,3.263718113,3.036470672,3.559098063,3.28615983,3.265798068,3.222575479,3.111346554,2.871728318,3.361404515,3.079359897,3.288071232,3.079390835,2.82000602,3.390367472,3.007432068,2.884059637
"InChI=1S/C12H14N4O4S/c1-19-11-7-10(14-12(15-11)20-2)16-21(17,18)9-5-3-8(13)4-6-9/h3-7H,13H2,1-2H3,(H,14,15,16)",0.599767202,2.791451209,3.756318734,2.932283096,3.237257614,3.326761577,2.560804992,3.304789137,3.005968218,3.338403696,2.675584933,3.680424773,2.793953455,2.316821235,3.332347146,2.910042872,3.307997726,3.124360664,3.194415073,2.942967567,3.206200089,2.925034366,3.242803576,3.098669334,3.416931763,2.977400016,2.917090419,3.119137812,2.860190601,3.272827632,2.925240302,3.626110074,3.134464239,3.100735444,3.267411386,3.341528346,3.642127097,3.138021201,3.212554612,3.33160811,2.92795115,2.937754235,3.176752465,3.148315604,3.18763068,3.040690226,2.91798586,3.30985059,2.939488202,2.960678154
"InChI=1S/C9H9N3O2S2/c10-7-1-3-8(4-2-7)16(13,14)12-9-11-5-6-15-9/h1-6H,10H2,(H,11,12)",0.416471704,2.384433254,3.807979033,2.920359542,3.597489744,3.005493585,2.66198427,2.969264762,3.002764864,3.210598622,2.882380936,3.280078123,3.115262973,2.585707249,3.308813494,2.836200924,3.167137098,3.202831745,3.103148927,2.994016336,3.153367401,3.022404525,3.094274979,3.091458899,3.338579929,2.96767768,2.832366036,3.114053618,2.958971569,3.278096383,3.557944567,3.480754535,3.027274422,3.839863885,3.476237756,3.039166599,3.589136955,3.093606096,3.472564383,3.169074573,3.074214512,3.135051394,3.342359658,3.169915501,3.229003974,3.181618758,3.043595007,3.348728798,2.877233455,2.949200277
"InChI=1S/C46H77NO17/c1-13-33-30(22-58-45-42(57-12)41(56-11)37(52)26(5)60-45)18-23(2)14-15-31(49)24(3)19-29(16-17-48)39(25(4)32(50)20-34(51)62-33)64-44-38(53)36(47(9)10)40(27(6)61-44)63-35-21-46(8,55)43(54)28(7)59-35/h14-15,17-18,24-30,32-33,35-45,50,52-55H,13,16,19-22H2,1-12H3",1.752637001,6.591795924,0.693603289,3.338221763,3.167487038,4.812254707,3.191462176,3.897212867,2.393057577,3.206321901,2.989173007,2.51776432,4.602985432,2.478616506,3.46140137,2.140189115,3.229701632,2.603415249,3.236195946,3.106579441,2.415410116,2.93040412,2.779794298,3.502466564,3.029072005,3.581258946,3.14816787,2.786356604,3.703224181,3.24836301,2.778075648,2.672533828,3.092186653,2.778673632,4.046978072,3.017084122,3.402343167,2.980443143,3.552971519,3.357725324,2.851018853,3.148682405,2.866414624,3.406917404,3.91457172,3.291600831,3.090112812,4.093078577,3.577976504,3.277243457
"InChI=1S/C38H72N2O12/c1-15-27-38(10,46)31(42)24(6)40(13)19-20(2)17-36(8,45)33(52-35-29(41)26(39(11)12)16-21(3)48-35)22(4)30(23(5)34(44)50-27)51-28-18-37(9,47-14)32(43)25(7)49-28/h20-33,35,41-43,45-46H,15-19H2,1-14H3",1.634827973,5.500418002,1.293640537,3.446921906,3.229730012,4.516174197,2.961040648,3.825655671,2.38701589,3.305368581,3.057441878,2.616199546,3.903970315,2.338682371,3.464130822,2.41326229,3.401876155,2.678949784,3.106843581,2.993405968,2.445005489,2.816974764,2.848979681,3.52757771,2.967892514,3.577982918,3.189625848,2.859887725,3.483009951,3.305401123,3.106756754,2.60565867,3.073270506,2.483022017,3.936902402,3.038688841,3.404753252,3.433147547,3.504925566,2.777170631,3.332535262,3.635374858,2.781737342,3.215057412,3.494638551,3.157886419,3.390313862,3.711939392,3.452648302,3.073969047
"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)",0.5143862,2.696962648,3.840452832,3.082936905,2.993045717,2.888498403,2.917779693,3.226956522,2.917940631,3.131694535,2.855915238,2.911890826,3.161859756,2.768296311,3.07830721,2.891377539,3.205771526,3.24018903,3.155030738,3.030151058,3.008872412,3.165217908,3.058304175,3.032626985,3.153089435,3.042631317,3.072543398,3.059471013,3.407799775,3.129068694,3.524082597,3.377434877,3.205257551,3.102934509,3.053530078,2.88983203,3.163575021,3.385766892,3.160401332,3.320113949,3.233557895,3.095005725,3.153052794,3.19938653,3.083877861,3.12033969,3.348197614,3.177018128,3.291376836,3.244988404
"InChI=1S/C6H9N3O3/c1-5-7-4-6(9(11)12)8(5)2-3-10/h4,10H,2-3H2,1H3",0.399495687,2.0794105,3.772654582,3.31859271,3.025469476,3.089414553,2.817835268,3.51855509,2.917226245,2.8320379,3.161600198,3.254159979,3.631721654,3.095458879,3.236124303,3.091056154,3.280544366,3.131034167,3.11518085,3.15445328,3.514337532,3.153200434,3.498769336,3.134425395,2.990174153,3.341763389,3.309315214,3.262299669,2.849295783,3.262624709,2.972624242,3.006874288,3.026947171,3.111982879,3.192053209,3.216339722,3.150638892,3.232402593,3.024458262,3.13935887,3.117762088,3.108367227,3.297557852,3.082046669,3.211935609,3.169157091,3.032943336,3.219487597,3.171319357,3.100066847
"InChI=1S/C14H18N4O3/c1-19-10-5-8(6-11(20-2)12(10)21-3)4-9-7-17-14(16)18-13(9)15/h5-7H,4H2,1-3H3,(H4,15,16,17,18)",0.519265883,3.263939033,3.828990149,2.689901276,3.085138201,2.747069522,2.966797512,3.767283507,2.43177156,2.791012426,2.649959279,3.283277214,2.778359894,2.807117305,3.107857369,3.108800598,3.308243512,2.996092202,3.329522174,3.137975018,3.028446613,3.031239334,3.244983375,3.475315548,3.213196249,3.419169816,3.307327752,2.852758074,3.851010652,3.242287262,2.639820051,3.75316207,3.399215808,3.224941838,3.091121075,2.75053868,3.583696136,3.308444713,3.288707737,3.297267724,3.049793665,2.936050033,2.965655899,3.231613785,2.773601835,2.947382906,3.003338414,3.123338412,3.306386624,3.038671592
